0;-587.2917,2,45.94434
0;-585.7689,2,46.27132
0;-587.0361,2,46.89789
0;-588.7361,2,47.60801
0;-588.6719,2,47.64785
0;-586.6559,2,47.87494
0;-586.8071,2,48.60805
0;-588.0396,2,48.88252
0;-586.6967,2,49.31195
0;-585.6701,2,49.62617
0;-587.3286,2,49.98315
0;-588.3848,2,50.43822
0;-585.8391,2,50.52248
0;-587.3183,2,51.11429
0;-587.8265,2,51.6177
0;-588.1299,2,52.30808
0;-587.9586,2,52.71541
0;-587.6417,2,52.92546
0;-587.1949,2,53.21205
0;-587.1991,2,53.56084
0;-586.42,2,53.89873
0;-587.3667,2,54.604
0;-587.7396,2,54.81144
0;-585.181,2,55.20238
0;-585.9851,2,55.35527
0;-585.2264,2,55.79041
0;-585.6335,2,56.42925
0;-587.6407,2,56.73876
0;-585.6946,2,57.16478
0;-587.1042,2,57.46104
0;-585.3643,2,58.00906
0;-584.5486,2,58.09794
0;-586.6107,2,58.82928
0;-585.4028,2,59.05878
0;-585.4962,2,59.46964
0;-584.8668,2,59.76809
0;-585.7999,2,60.08909
0;-586.1068,2,60.77834
0;-585.3516,2,61.13948
0;-586.7526,2,61.62157
0;-584.6155,2,61.7962
0;-585.9842,2,62.27054
0;-584.5973,2,62.59175
0;-585.1379,2,63.16692
0;-584.8118,2,63.33047
0;-585.165,2,63.59422
0;-584.8052,2,64.31504
0;-584.4875,2,64.68217
0;-584.5741,2,64.99603
0;-586.3356,2,65.42553
0;-585.389,2,65.64026
0;-586.7346,2,66.2586
0;-586.2657,2,66.54778
0;-585.5746,2,66.95637
0;-585.2725,2,67.48759
0;-584.1239,2,67.68918
0;-586.4506,2,68.11436
0;-585.0505,2,68.62067
0;-585.8919,2,69.09225
0;-583.4852,2,69.2131
0;-585.8911,2,69.94685
0;-585.8607,2,70.26316
0;-584.6912,2,70.60142
0;-586.4178,2,71.09068
0;-583.7115,2,71.16016
0;-585.6808,2,71.90587
0;-583.8429,2,72.02585
0;-584.2016,2,72.52303
0;-585.5638,2,72.98717
0;-583.1136,2,73.23563
0;-583.6221,2,73.4084
0;-583.2331,2,73.87526
0;-583.4984,2,74.30029
0;-584.0809,2,74.62104
0;-583.7201,2,75.01543
0;-583.3326,2,75.46687
0;-583.8452,2,76.16057
0;-583.2943,2,76.35242
0;-585.0998,2,77.04665
0;-583.2324,2,76.98763
0;-582.5941,2,77.64587
0;-582.8227,2,77.75682
0;-583.5599,2,78.31335
0;-584.1264,2,78.92362
0;-582.3862,2,78.92973
0;-585.257,2,79.71133
0;-585.1632,2,79.96721
0;-583.7198,2,80.45193
0;-582.9122,2,80.49461
0;-582.5401,2,80.98708
0;-582.9888,2,81.61328
0;-584.2726,2,81.92281
0;-583.2196,2,82.45492
0;-582.974,2,82.75644
0;-582.2635,2,83.13409
0;-582.8177,2,83.4384
0;-584.1725,2,84.15841
0;-584.629,2,84.44109
0;-584.6174,2,84.80662
0;-583.1091,2,84.93372
0;-582.2365,2,85.2337
0;-582.4443,2,85.98584
0;-581.6382,2,86.28175
0;-582.9009,2,86.55688
0;-582.3663,2,86.84464
0;-582.2314,2,87.26364
0;-581.5231,2,87.59443
0;-582.7964,2,88.34924
0;-584.1127,2,88.60553
0;-583.1763,2,89.163
0;-581.5201,2,89.44386
0;-583.2316,2,89.94635
0;-584.0656,2,90.521
0;-581.8857,2,90.64684
0;-582.3494,2,91.09395
0;-582.8376,2,91.51044
0;-583.5179,2,91.93351
0;-583.0417,2,92.28896
0;-583.4437,2,92.76125
0;-584.0934,2,93.12503
0;-582.4221,2,93.19537
0;-583.2396,2,93.68217
0;-582.2894,2,94.21666
0;-580.9666,2,94.58318
0;-583.052,2,94.94764
0;-582.6013,2,95.22736
0;-583.5552,2,95.86547
0;-581.3142,2,96.18515
0;-583.4587,2,96.7906
0;-582.3814,2,96.79849
0;-580.9163,2,97.32129
0;-582.9302,2,97.87907
0;-581.0934,2,97.94919
0;-580.7594,2,98.45974
0;-583.5137,2,99.05157
0;-580.5417,2,99.19382
0;-582.1703,2,99.67062
0;-580.1852,2,100.0074
0;-583.3453,2,100.4803
0;-581.6703,2,100.6607
0;-582.2452,2,101.283
0;-580.1622,2,101.2901
0;-580.3463,2,101.9851
0;-581.2828,2,102.5851
0;-582.2635,2,102.7
0;-582.221,2,103.2265
0;-581.0982,2,103.5376
0;-581.5722,2,104.0968
0;-582.5915,2,104.6532
0;-580.1691,2,104.786
0;-580.685,2,105.0414
0;-582.4983,2,105.87
0;-581.546,2,105.906
0;-581.8548,2,106.3737
0;-579.8979,2,106.5438
0;-581.5165,2,107.3513
0;-580.207,2,107.4411
0;-581.4314,2,108.0384
0;-580.7321,2,108.2682
0;-579.7941,2,108.5577
0;-580.5638,2,109.2783
0;-581.708,2,109.6616
0;-579.7783,2,109.826
0;-581.329,2,110.1984
0;-580.9151,2,110.873
0;-581.5719,2,111.2488
0;-579.3174,2,111.2541
0;-581.4881,2,111.9077
0;-578.9335,2,112.2246
0;-581.596,2,112.9576
0;-579.1619,2,112.87
0;-580.0286,2,113.2251
0;-580.1021,2,113.7304
0;-579.5814,2,114.31
0;-579.6559,2,114.3978
0;-579.7225,2,115.1423
0;-580.8869,2,115.5789
0;-581.2875,2,115.9037
0;-578.9564,2,116.1936
0;-579.7089,2,116.4284
0;-579.5952,2,117.0869
0;-579.7531,2,117.3168
0;-580.0718,2,117.9795
0;-578.9685,2,117.8876
0;-581.1921,2,118.5784
0;-579.8997,2,118.9455
0;-578.4667,2,119.27
0;-580.5585,2,119.8797
0;-580.3866,2,120.1567
0;-580.8118,2,120.5727
0;-579.3883,2,120.8642
0;-580.5272,2,121.4599
0;-578.2514,2,121.6468
0;-578.1146,2,121.784
0;-581.0697,2,122.5405
0;-580.6166,2,123.214
0;-580.6601,2,123.4632
0;-579.9097,2,123.8095
0;-580.5999,2,124.1714
0;-579.4308,2,124.4019
0;-580.2021,2,125.1438
0;-578.272,2,125.1313
0;-580.353,2,125.6089
0;-579.0884,2,125.8867
0;-578.7274,2,126.295
0;-577.6929,2,126.8633
0;-577.7341,2,127.0242
0;-580.4897,2,127.5938
0;-578.3821,2,127.8168
0;-578.6978,2,128.2738
0;-579.9648,2,128.992
0;-580.1075,2,129.287
0;-578.813,2,129.7637
0;-578.6002,2,130.1442
0;-579.5229,2,130.5227
0;-577.8461,2,130.7915
0;-579.8339,2,131.4853
0;-578.9641,2,131.6018
0;-577.777,2,131.9896
0;-578.602,2,132.4534
0;-578.7737,2,132.9502
0;-579.068,2,133.4109
0;-577.23,2,133.2233
0;-577.8964,2,133.7516
0;-577.4531,2,134.05
0;-576.7125,2,134.4331
0;-579.4993,2,135.1439
