0;-7.881732,0,-4.34632
0;-8.650848,0,-4.402791
1;-8.687903,0,-3.831427
2;-9.342736,0,-3.779593
0;-9.417434,0,-3.449105
0;-10.12522,0,-3.152661
2;-10.33635,0,-3.05358
2;-10.08729,0,-2.080803
0;-11.08297,0,-1.915979
1;-11.32835,0,-1.411792
1;-11.17674,0,-1.008142
0;-11.99607,0,-1.10624
1;-12.46527,0,-0.3617045
1;-12.26372,0,-0.02701785
2;-13.2454,0,0.2462349
1;-13.61374,0,0.2849202
0;-13.68127,0,0.8755911
0;-13.73247,0,1.496492
1;-14.41176,0,1.880104
2;-14.76606,0,2.040753
0;-7.070378,0,-3.981688
2;-7.722336,0,-3.905596
2;-7.942531,0,-3.197249
1;-8.662459,0,-3.428844
0;-8.510036,0,-2.214472
0;-9.487801,0,-2.321568
0;-9.303122,0,-1.512888
0;-9.831551,0,-1.875701
2;-10.39482,0,-1.364907
1;-10.13653,0,-0.7549295
2;-10.73771,0,-0.5050267
0;-11.34137,0,-0.1256135
0;-12.05059,0,0.02216178
0;-12.08886,0,0.5370626
2;-12.58784,0,0.6287993
1;-12.83097,0,1.094316
1;-12.79862,0,1.806919
0;-13.24564,0,1.99525
0;-13.56125,0,2.509014
0;-14.45863,0,2.340718
2;-6.299543,0,-3.115503
0;-6.770342,0,-2.930713
0;-7.093574,0,-2.715703
1;-7.799872,0,-2.399524
1;-7.60513,0,-1.712044
2;-8.539405,0,-1.785155
0;-8.483101,0,-0.975743
0;-8.988017,0,-0.9204581
2;-9.254603,0,-0.1495375
1;-9.743468,0,0.1539296
1;-10.52298,0,0.1241214
1;-10.33939,0,0.7452509
1;-11.1699,0,0.6795035
0;-11.41541,0,1.211359
2;-11.59385,0,1.477058
0;-12.21635,0,1.700633
0;-12.24954,0,2.451115
2;-12.94169,0,2.341599
1;-13.0044,0,2.95936
1;-13.18216,0,3.217253
1;-5.748415,0,-2.391091
1;-6.373935,0,-2.097225
0;-6.473088,0,-2.026752
1;-6.994893,0,-1.620107
1;-7.186045,0,-0.9402413
2;-7.698423,0,-0.7977505
1;-7.578356,0,-0.3983324
2;-8.52273,0,-0.6159626
1;-8.889544,0,0.3904949
1;-8.986735,0,0.5028372
1;-9.350573,0,1.219828
1;-9.711415,0,1.637879
1;-9.694302,0,1.720134
0;-10.70771,0,1.422789
2;-10.58755,0,2.658939
1;-11.05079,0,2.873016
2;-11.27568,0,3.208422
0;-11.86467,0,3.606478
0;-12.55487,0,3.704943
1;-12.67831,0,3.977445
1;-4.90483,0,-1.73589
0;-5.915515,0,-1.775811
0;-5.968736,0,-1.173282
2;-6.473033,0,-1.181172
1;-6.787284,0,-0.7326659
2;-7.123742,0,0.03920831
2;-7.488233,0,-0.1025724
0;-7.812011,0,0.4036733
2;-8.260505,0,0.9410562
2;-8.710066,0,1.264321
2;-8.791203,0,1.792835
2;-9.111341,0,2.266933
2;-9.478963,0,1.938913
2;-10.03332,0,2.656648
2;-9.698954,0,3.203186
2;-10.51531,0,3.261386
2;-10.66645,0,4.152612
2;-11.27469,0,3.863217
2;-11.52702,0,4.539982
2;-11.48386,0,4.971327
