1.126711,1000
2.193702,1000
3.197767,1000
4.227314,1000
5.261557,1000
6.310866,1000
7.321693,1000
8.343116,1000
9.371219,1000
10.4227,1000
11.44067,1000
12.44276,1000
13.75609,1000
15.08942,1000
16.42275,1000
17.75609,1000
19.08942,1000
20.42276,1000
21.7561,1000
23.08943,1000
24.42277,1000
25.7561,1000
27.08944,1000
28.42278,1000
1.003299,1000
2.009951,1000
3.019982,1000
4.022904,1000
5.035136,1000
6.035571,1000
7.040875,1000
8.053654,1000
9.055832,1000
10.05665,1000
11.05751,1000
12.06246,1000
13.06542,1000
14.08567,1000
15.10671,1000
16.14355,1000
17.1583,1000
18.18648,1000
19.1872,1000
20.21776,1000
21.22726,1000
22.25843,1000
23.2603,1000
24.28237,1000
25.39218,1000
26.40884,1000
27.41168,1000
28.46073,1000
29.50677,1000
30.5164,1000
31.55242,1000
32.60644,1000
33.61652,1000
34.66513,1000
35.68078,1000
36.70108,1000
37.72013,1000
38.76699,1000
39.77322,1000
40.80634,1000
41.86152,1000
42.88065,1000
43.95852,1000
1.010234,1000
2.019737,1000
3.029913,1000
4.036789,1000
5.043816,1000
6.048618,1000
7.05335,1000
8.054852,1000
9.069245,1000
10.07769,1000
11.08677,1000
12.09471,1000
13.10701,1000
14.13468,1000
15.15297,1000
16.1657,1000
17.16846,1000
18.18365,1000
19.19816,1000
20.20473,1000
21.22118,1000
22.2421,1000
23.2485,1000
24.25129,1000
25.28115,1000
26.28436,1000
27.307,1000
28.34042,1000
29.39258,1000
30.4058,1000
31.40757,1000
32.41528,1000
33.42562,1000
34.42604,1000
35.43691,1000
36.48766,1000
37.49986,1000
38.52423,1000
39.52434,1000
40.56458,1000
41.60024,1000
42.67803,1000
43.74608,1000
44.84167,1000
45.94584,1000
47.12094,1000
48.21795,1000
49.28802,1000
50.28822,1000
51.55645,1000
52.88978,1000
54.22311,1000
55.55643,1000
56.88976,1000
58.22309,1000
59.55642,1000
60.88975,1000
62.22308,1000
63.5564,1000
64.88974,1000
66.22308,1000
67.55643,1000
68.88977,1000
70.22311,1000
71.55646,1000
72.8898,1000
74.22314,1000
75.55649,1000
76.88983,1000
78.22318,1000
79.55652,1000
80.88986,1000
82.22321,1000
1.005023,1000
2.009182,1000
3.015745,1000
4.017921,1000
5.024746,1000
6.034529,1000
7.0401,1000
8.042489,1000
9.050008,1000
10.05519,1000
11.05649,1000
12.05913,1000
13.06344,1000
14.0676,1000
15.08189,1000
16.09751,1000
17.1138,1000
1.000482,1000
2.005368,1000
3.015764,1000
4.019294,1000
5.026384,1000
6.047015,1000
7.052474,1000
8.060493,1000
9.060496,1000
10.06925,1000
11.07543,1000
12.07575,1000
1.001613,1000
2.008134,1000
3.011366,1000
4.013632,1000
5.014539,1000
6.015022,1000
7.079775,1000
8.083006,1000
9.092384,1000
10.10397,1000
11.1056,1000
12.11249,1000
13.14007,1000
14.14794,1000
15.15809,1000
16.16712,1000
17.16725,1000
18.18083,1000
19.18468,1000
20.1891,1000
21.19856,1000
22.20264,1000
23.21459,1000
24.21739,1000
25.23479,1000
26.23963,1000
27.31663,1000
28.35696,1000
29.35975,1000
30.38828,1000
31.38899,1000
32.39669,1000
33.42564,1000
34.43559,1000
35.46727,1000
36.49675,1000
37.51112,1000
38.52819,1000
39.56887,1000
40.58364,1000
41.62886,1000
42.64033,1000
43.72367,1000
44.74356,1000
45.80448,1000
46.81789,1000
47.88292,1000
48.9523,1000
49.96995,1000
51.03416,1000
52.13311,1000
53.28261,1000
