0;7.519907,0,-1.979209
0;7.660256,0,-0.6675527
0;7.782157,0,-0.3141533
0;7.804932,0,-1.79538
0;7.992827,0,-1.183014
0;8.013469,0,-0.05438185
0;8.068491,0,-1.773679
0;8.212309,0,-1.099057
0;8.189407,0,-0.2939225
0;8.39965,0,-1.885814
0;8.625587,0,-0.9714962
0;8.514473,0,-0.2441274
0;8.833536,0,-1.692103
0;8.663951,0,-1.004591
0;8.728683,0,0.0654161
0;9.070992,0,-1.84681
0;9.076924,0,-0.6469985
0;9.075925,0,-0.2367259
0;9.374393,0,-1.759096
0;9.385465,0,-0.9318335
0;9.292964,0,-0.3038132
0;9.762522,0,-1.922996
0;9.600975,0,-0.7797607
0;9.486301,0,-0.2899158
0;10.01405,0,-1.597318
0;9.883348,0,-0.7278906
0;9.891837,0,-0.2115794
0;10.1974,0,-1.360328
0;10.07623,0,-1.251633
0;10.25982,0,-0.553146
0;10.37709,0,-1.430168
0;10.4073,0,-0.7967335
0;10.37691,0,-0.1369318
0;10.86357,0,-1.675363
0;10.89134,0,-1.141043
0;10.64076,0,-0.5426531
0;11.17286,0,-1.425543
0;11.12163,0,-0.6041946
0;11.13615,0,0.01461387
0;11.22368,0,-1.966192
0;11.18609,0,-0.617751
0;11.43866,0,0.1023388
0;11.68642,0,-1.521512
0;11.48503,0,-0.6983395
0;11.63524,0,-0.445554
0;12.01171,0,-1.46076
0;11.78011,0,-1.272981
0;11.92862,0,-0.4066312
0;12.28587,0,-1.59988
0;12.29681,0,-1.014704
