0;-12.48122,0,0.3503565
0;-12.27712,0,1.104919
0;-12.45656,0,1.783973
0;-12.0289,0,0.3709807
0;-12.01029,0,0.7264031
0;-12.18961,0,1.646326
0;-11.70513,0,0.1686104
0;-11.82729,0,0.8122184
0;-11.71717,0,1.534727
0;-11.52752,0,0.5254914
0;-11.44473,0,0.7819618
0;-11.44067,0,1.783349
0;-11.28814,0,0.6552181
0;-11.30918,0,0.9113969
0;-11.1682,0,1.627722
0;-10.83793,0,0.6481224
0;-10.91251,0,1.151171
0;-11.00628,0,1.955605
0;-10.76492,0,0.3873896
0;-10.66114,0,1.234683
0;-10.61196,0,1.426049
0;-10.40531,0,0.1761882
0;-10.51677,0,0.8322306
0;-10.50775,0,1.947605
0;-10.05973,0,0.2781329
0;-10.23033,0,0.7869445
0;-9.99545,0,1.649907
0;-9.763847,0,0.1056282
0;-9.925481,0,1.061238
0;-9.677714,0,1.618856
0;-9.606142,0,0.3362476
0;-9.469683,0,0.9658578
0;-9.428882,0,1.435919
0;-9.364419,0,0.4296022
0;-9.18888,0,0.9852223
0;-9.266266,0,2.085824
0;-9.023021,0,0.1843911
0;-8.9814,0,1.054915
0;-8.956044,0,1.665715
0;-8.798827,0,0.009999096
0;-8.715288,0,0.8520079
0;-8.680986,0,2.054425
0;-8.445433,0,0.469557
0;-8.350033,0,1.285335
0;-8.412426,0,1.579162
0;-8.230108,0,0.3987064
0;-8.165468,0,1.387381
0;-8.112675,0,1.423185
0;-7.716762,0,0.1243966
0;-7.841618,0,0.8264662
