0;-582.0438,2,46.07697
6;-583.5669,2,46.89141
8;-583.2026,2,47.34632
2;-585.9686,2,48.97137
4;-587.5518,2,50.32205
2;-582.9422,2,50.39063
13;-586.1019,2,51.92914
9;-587.8946,2,52.65176
12;-583.4736,2,52.83125
9;-584.4349,2,53.77081
0;-585.0513,2,55.31252
0;-586.8407,2,55.99546
0;-587.8071,2,57.13905
11;-581.2428,2,56.99885
7;-586.8989,2,59.04096
0;-584.6942,2,59.55876
11;-583.4843,2,60.45248
6;-581.7465,2,60.86799
4;-581.0529,2,61.61407
8;-580.4821,2,62.12447
5;-585.4579,2,63.82842
12;-580.9266,2,64.33788
8;-579.993,2,65.25581
1;-579.6627,2,66.24529
11;-586.1435,2,67.22578
0;-583.3781,2,68.52771
11;-583.414,2,68.86108
6;-581.4511,2,69.43967
2;-584.2974,2,70.89042
4;-585.2335,2,71.64082
2;-581.3337,2,72.05796
10;-582.8177,2,73.5048
8;-583.1245,2,74.3543
12;-585.7164,2,75.32449
6;-583.7847,2,76.0496
5;-585.089,2,77.20412
13;-578.6459,2,77.70662
8;-579.0809,2,78.12922
13;-583.2823,2,80.17042
5;-579.851,2,80.62865
11;-581.162,2,81.20795
6;-581.5015,2,82.04439
0;-581.1303,2,83.20239
5;-579.3321,2,84.04141
2;-581.2308,2,85.20924
0;-580.9859,2,86.05415
1;-584.6168,2,86.82249
0;-581.8185,2,87.54955
2;-579.4489,2,88.41779
8;-582.1517,2,89.30336
9;-579.0679,2,90.39352
9;-577.5063,2,90.83047
10;-578.4359,2,91.49944
1;-580.1632,2,92.53028
1;-579.7982,2,93.49287
0;-582.0223,2,94.47594
12;-578.497,2,95.35634
5;-577.8679,2,96.27711
12;-579.7608,2,97.53387
8;-582.0444,2,98.22826
9;-579.3387,2,98.72264
0;-577.9749,2,100.0935
3;-577.8641,2,100.4651
12;-579.3573,2,101.7527
1;-578.0234,2,102.2772
7;-576.2399,2,103.0416
1;-582.6275,2,104.612
0;-581.6657,2,105.7651
7;-581.8652,2,106.2056
13;-579.9213,2,106.7095
0;-578.8033,2,107.3758
4;-582.3302,2,108.8427
11;-582.0926,2,109.7882
13;-581.9764,2,111.0729
1;-578.8347,2,111.7655
3;-580.011,2,112.3162
5;-578.8682,2,113.4149
2;-576.7339,2,113.9389
2;-579.4557,2,115.0034
11;-579.8683,2,116.1709
8;-577.8634,2,116.4644
6;-580.4428,2,118.0359
12;-579.3234,2,118.5875
5;-575.0676,2,118.7789
12;-574.3378,2,119.5982
11;-578.8359,2,121.0943
8;-579.9869,2,121.7359
3;-578.9057,2,123.2347
5;-575.5883,2,123.0149
9;-579.9318,2,124.463
0;-579.7195,2,125.8559
3;-577.5007,2,126.6735
7;-574.8965,2,126.6091
13;-576.7267,2,128.3873
10;-577.6808,2,129.1323
0;-573.5848,2,129.2088
1;-579.1579,2,130.8647
0;-573.1241,2,130.8781
9;-574.124,2,131.9511
12;-574.5259,2,133.024
5;-578.6603,2,134.7939
4;-573.6599,2,134.8273
12;-579.3794,2,136.1209
12;-576.9788,2,137.2584
6;-575.776,2,137.6691
0;-575.3454,2,138.2472
12;-576.2682,2,139.7126
2;-574.7284,2,140.5213
5;-573.4279,2,141.2401
7;-572.5604,2,141.5282
7;-573.673,2,143.0559
8;-574.4575,2,143.8362
1;-576.2109,2,145.2702
7;-576.3066,2,146.0515
2;-575.7933,2,146.4056
10;-577.0455,2,147.8454
4;-575.9918,2,147.9829
3;-575.191,2,149.3507
6;-577.04,2,150.2049
2;-575.1985,2,150.651
11;-575.046,2,151.786
8;-573.576,2,152.4885
0;-575.9427,2,154.1642
6;-570.9241,2,154.2562
0;-573.6862,2,154.9632
0;-572.0411,2,156.0978
1;-571.6584,2,157.03
4;-577.3648,2,158.0565
11;-575.3334,2,159.0088
9;-572.5942,2,159.4744
7;-570.6484,2,160.0514
7;-572.2332,2,161.2591
12;-576.2733,2,162.8483
11;-570.4998,2,162.6583
10;-575.185,2,164.1463
5;-571.6711,2,164.9425
3;-572.3805,2,166.2649
8;-575.4899,2,166.7807
9;-572.3527,2,167.6905
10;-574.938,2,169.0101
9;-573.4476,2,169.7534
2;-574.5942,2,170.6665
3;-570.629,2,171.3141
5;-574.4968,2,172.0294
10;-570.1209,2,173.0107
0;-574.1084,2,173.6748
12;-569.749,2,174.0773
5;-570.6654,2,175.2777
0;-571.465,2,176.8522
5;-569.7296,2,177.5428
9;-573.0981,2,178.3293
12;-568.5465,2,178.7049
2;-574.1022,2,179.8923
6;-571.9987,2,180.716
9;-574.392,2,182.0855
2;-572.5883,2,183.2143
0;-573.6058,2,183.7477
4;-570.4384,2,184.3558
7;-574.4393,2,185.5968
11;-569.0575,2,186.0775
4;-573.0351,2,187.2373
1;-568.2153,2,187.4876
7;-572.84,2,188.9421
2;-570.7684,2,189.455
11;-569.0081,2,190.3826
13;-571.4567,2,191.3293
6;-568.8131,2,192.2636
13;-566.5662,2,193.0838
5;-573.1095,2,194.4977
11;-571.8917,2,194.7951
7;-566.2921,2,195.088
2;-570.9323,2,196.5518
0;-571.7971,2,198.1078
13;-566.5718,2,197.9673
9;-569.7732,2,199.7439
7;-567.9402,2,199.8786
5;-571.0403,2,201.4278
6;-570.026,2,202.4422
9;-569.9435,2,203.1202
1;-572.3186,2,203.68
9;-568.5861,2,204.3395
9;-565.8222,2,205.1464
7;-566.5765,2,206.5138
8;-566.6262,2,207.1507
4;-566.2144,2,208.2311
4;-569.2497,2,209.3655
9;-571.6375,2,210.5821
4;-567.0889,2,210.8556
3;-565.4338,2,211.488
12;-565.006,2,212.0565
13;-569.1183,2,213.1852
8;-564.8104,2,214.0528
13;-564.1903,2,214.5896
12;-570.9548,2,216.7159
6;-569.1452,2,217.5159
12;-569.0533,2,218.1785
10;-570.282,2,218.9868
10;-563.851,2,219.5171
8;-570.1595,2,221.1245
0;-566.2974,2,221.3552
7;-570.499,2,222.6057
11;-567.4144,2,223.3793
4;-565.9201,2,223.8275
8;-570.3018,2,225.3612
8;-563.5308,2,225.5188
7;-568.616,2,227.1906
6;-566.4827,2,227.431
9;-567.5785,2,228.2329
13;-567.2903,2,229.68
1;-566.4011,2,230.5695
6;-563.6246,2,231.1643
9;-568.9624,2,232.5488
2;-567.2851,2,232.8901
5;-562.7237,2,233.3589
9;-564.4177,2,234.5751
13;-568.9795,2,235.9208
12;-562.3087,2,236.3655
8;-564.3211,2,236.9193
13;-567.8133,2,238.7572
8;-566.6304,2,238.854
3;-566.1845,2,240.4172
13;-568.6758,2,241.0212
11;-568.5444,2,241.8891
3;-567.1782,2,243.1069
10;-566.7454,2,243.6857
7;-562.7095,2,244.1305
8;-564.1535,2,244.7633
12;-561.7626,2,245.5637
7;-567.0074,2,246.9946
5;-563.3923,2,247.8226
2;-567.592,2,248.6798
1;-565.8242,2,250.0848
5;-566.6508,2,250.7248
3;-566.2,2,251.3274
3;-565.4872,2,252.0884
10;-561.778,2,252.6558
3;-563.509,2,253.927
1;-564.2693,2,255.1714
0;-561.4647,2,255.6865
5;-563.9009,2,256.6245
5;-564.3651,2,257.5508
6;-562.6854,2,258.2197
9;-562.0772,2,259.0363
6;-566.3286,2,260.2769
1;-559.8217,2,260.8032
2;-562.6014,2,261.6683
10;-564.7177,2,263.3053
2;-559.4826,2,263.7574
2;-559.9646,2,264.2286
3;-561.4241,2,265.2538
10;-565.4161,2,267.0566
4;-564.0841,2,267.7458
8;-561.7543,2,267.6065
1;-564.2659,2,269.3487
6;-562.8512,2,269.9225
7;-560.0659,2,270.0938
4;-561.8912,2,271.3194
0;-565.2523,2,272.742
1;-559.175,2,272.64
0;-560.4082,2,273.8741
4;-579.6597,2,45.12585
1;-575.4893,2,46.03355
3;-580.3605,2,47.28275
12;-580.1566,2,48.01966
6;-580.607,2,49.48727
11;-576.4924,2,49.51355
12;-578.03,2,50.98177
6;-575.7101,2,51.62317
3;-576.0731,2,51.85708
2;-577.0909,2,52.9815
7;-577.5056,2,54.27621
2;-577.5911,2,55.14
9;-579.9572,2,56.09409
10;-578.3103,2,56.87702
4;-576.219,2,57.75928
10;-579.2438,2,59.16942
3;-578.7495,2,59.92024
0;-579.3533,2,61.04855
12;-578.5072,2,61.76977
4;-573.3022,2,61.65587
10;-573.1788,2,62.84573
10;-574.8461,2,64.1511
2;-575.5286,2,64.72638
13;-573.2266,2,65.59189
13;-574.3473,2,66.25057
10;-577.8552,2,67.50869
8;-576.7775,2,68.41943
3;-572.2693,2,68.81893
6;-572.5483,2,70.08269
5;-578.7744,2,71.19115
11;-575.9623,2,71.54115
8;-573.8309,2,72.96316
3;-577.3965,2,73.36039
4;-576.7093,2,74.73159
3;-574.7017,2,75.59998
7;-575.3835,2,75.83586
0;-574.0359,2,77.18266
7;-574.8396,2,77.74953
3;-571.5811,2,78.74333
9;-571.2246,2,79.31147
8;-574.9053,2,81.07899
2;-577.5433,2,81.39481
1;-571.7899,2,81.76343
5;-574.061,2,83.02158
9;-573.9633,2,84.27405
13;-572.9286,2,84.71589
12;-573.9558,2,85.99715
3;-574.6676,2,87.27079
9;-575.9741,2,88.09751
0;-573.3008,2,88.23605
6;-570.6105,2,89.03119
5;-571.7197,2,89.94888
1;-576.1456,2,91.30077
5;-575.6475,2,92.37453
1;-575.978,2,93.28086
8;-574.952,2,93.74818
4;-570.5674,2,94.72496
9;-575.303,2,95.4924
8;-571.4916,2,96.19345
5;-570.1055,2,96.95837
8;-573.3003,2,98.0513
4;-569.7491,2,98.43233
12;-569.1765,2,99.31464
13;-574.8491,2,100.8464
12;-570.2473,2,101.6346
10;-575.3198,2,102.8816
2;-568.6782,2,103.5685
6;-575.2136,2,104.4982
0;-573.5146,2,105.6371
10;-571.6025,2,105.7362
11;-571.324,2,107.3953
11;-572.1899,2,107.8232
13;-568.2288,2,108.5947
13;-573.8958,2,110.3566
6;-570.8156,2,110.1683
8;-569.696,2,111.3689
8;-568.8808,2,111.8097
12;-568.8862,2,112.9787
3;-570.6263,2,113.7334
10;-567.9279,2,114.7448
1;-569.3348,2,115.4078
11;-568.5664,2,116.8756
1;-572.5017,2,117.5695
1;-572.1776,2,118.3271
12;-568.6554,2,118.8209
12;-570.3856,2,120.1285
4;-568.9576,2,120.7858
3;-567.7759,2,121.4578
11;-568.08,2,122.8589
12;-570.2166,2,123.8192
0;-568.2606,2,124.6925
2;-569.689,2,125.2379
13;-568.9642,2,126.5055
12;-569.7556,2,126.9662
1;-569.0704,2,128.3894
4;-568.9439,2,128.6611
6;-567.0283,2,129.5532
6;-567.3678,2,130.9989
2;-566.921,2,131.2534
12;-570.0142,2,132.9485
3;-571.1226,2,133.625
12;-572.0056,2,134.2575
11;-569.6646,2,135.2697
11;-571.1119,2,135.928
6;-572.2382,2,137.0083
5;-565.3525,2,137.7034
3;-568.8774,2,138.5363
1;-568.9803,2,139.9759
2;-565.655,2,140.0971
6;-568.851,2,141.6211
11;-567.1563,2,141.7633
3;-568.363,2,142.8198
10;-568.137,2,144.4099
8;-564.97,2,144.9627
0;-564.5061,2,145.2208
9;-565.0689,2,146.6204
12;-566.9003,2,147.8185
6;-566.7366,2,148.047
12;-570.6725,2,149.6066
4;-567.4573,2,150.2043
5;-565.374,2,150.5448
4;-565.5305,2,151.8607
9;-567.1866,2,153.1531
3;-570.2612,2,153.9395
4;-566.2977,2,154.1397
4;-565.3038,2,155.6999
1;-569.9897,2,156.327
6;-566.7147,2,156.8035
9;-563.8962,2,157.7573
2;-564.1006,2,158.5274
12;-567.3337,2,159.8443
13;-565.9332,2,160.4174
13;-567.7914,2,161.8351
6;-565.7875,2,162.2574
4;-562.2702,2,163.2403
1;-566.4042,2,164.4944
7;-565.1373,2,164.9443
10;-564.8605,2,165.8282
2;-565.6969,2,166.5617
2;-565.7529,2,168.173
6;-566.3604,2,168.5666
5;-563.5537,2,169.0984
9;-566.7437,2,170.6342
2;-568.3244,2,171.908
3;-565.7596,2,172.0704
5;-562.8834,2,173.2522
5;-562.2906,2,173.6044
9;-562.1266,2,174.2896
4;-564.9448,2,175.9237
0;-561.6439,2,176.6208
10;-566.0229,2,177.6061
11;-565.709,2,178.9019
8;-561.2809,2,179.3444
0;-566.1433,2,180.6533
4;-564.9285,2,181.2346
1;-562.096,2,181.9806
6;-561.3208,2,182.4478
9;-563.1301,2,183.3869
9;-564.9595,2,184.4278
11;-560.3696,2,185.1169
2;-565.8041,2,186.2377
8;-563.5458,2,186.9111
1;-564.9417,2,188.1871
6;-563.1178,2,188.5338
0;-561.8896,2,189.8305
1;-560.6958,2,190.1063
0;-564.4194,2,191.8178
3;-560.5134,2,191.9734
9;-562.3023,2,193.6064
4;-566.1688,2,194.3325
4;-561.1469,2,195.3031
13;-559.131,2,195.6107
7;-559.0038,2,196.8499
11;-562.9672,2,198.2207
13;-562.294,2,198.8408
11;-564.5493,2,199.4047
7;-560.0235,2,200.3978
3;-565.4996,2,201.7657
