0;-0.8228564,0,-0.8365772
0;-1.007485,0,-0.5619932
0;-0.7827649,0,-0.3304394
0;-0.8264002,0,0.03746122
0;-0.8147008,0,0.3104949
0;-0.8286997,0,0.7480329
0;-0.8474014,0,0.8577185
0;-0.9960896,0,1.065956
0;-0.7207879,0,-0.8131133
0;-0.5845966,0,-0.7049429
0;-0.7467771,0,-0.2722481
0;-0.5730129,0,-0.09372313
0;-0.5408722,0,0.4155805
0;-0.7550005,0,0.474656
0;-0.5207323,0,0.7765858
0;-0.6854571,0,1.197768
0;-0.2908533,0,-0.8795584
0;-0.4611011,0,-0.4954105
0;-0.4254192,0,-0.3082359
0;-0.2402122,0,-0.09909996
0;-0.3525759,0,0.4123943
0;-0.3243999,0,0.5463703
0;-0.4268126,0,0.7766053
0;-0.2949768,0,1.110199
0;0.1293906,0,-0.8533496
0;0.08174946,0,-0.5591328
0;0.1097433,0,-0.4122691
0;-0.08162706,0,0.09439478
0;0.06182584,0,0.1626907
0;0.07225887,0,0.4986617
0;0.01989875,0,1.038678
0;0.08720759,0,1.13789
0;0.3715779,0,-0.8546248
0;0.251589,0,-0.5066829
0;0.3100756,0,-0.36887
0;0.2350133,0,-0.005689909
0;0.2545059,0,0.2061776
0;0.3276935,0,0.4555386
0;0.2755015,0,0.7844584
0;0.2426898,0,1.331506
0;0.4839815,0,-0.8505532
0;0.4694498,0,-0.7051072
0;0.7219791,0,-0.2315769
0;0.5103859,0,0.06227578
0;0.6116482,0,0.3179268
0;0.6580133,0,0.7290589
0;0.6581296,0,0.8532059
0;0.6186593,0,1.079679
0;0.7535802,0,-0.9183871
0;0.7753201,0,-0.6669645
