0;0.2461886,0,-12.49219
0;0.6119828,0,-12.05027
0;0.4628366,0,-11.80476
0;0.5618779,0,-11.61121
0;0.2613129,0,-11.12222
0;0.6513606,0,-11.06029
0;0.0969798,0,-10.78292
0;0.5786294,0,-10.34381
0;0.2268699,0,-10.06867
0;0.5534488,0,-9.869596
0;0.3494893,0,-9.541656
0;0.4477988,0,-9.240186
0;0.6255949,0,-9.008067
0;0.2125483,0,-8.641657
0;0.2397177,0,-8.341578
0;0.06352264,0,-8.150367
0;0.03865415,0,-7.90941
0;0.007796764,0,-7.516479
0;0.8230487,0,-12.34946
0;0.8953534,0,-12.20311
0;0.9048418,0,-11.80221
0;0.716377,0,-11.4618
0;0.8387456,0,-11.0997
0;1.247346,0,-10.90325
0;1.124441,0,-10.68748
0;1.004456,0,-10.38868
0;1.336892,0,-10.20793
0;0.8133175,0,-9.72282
0;1.030824,0,-9.591587
0;0.8667244,0,-9.365741
0;0.7235999,0,-8.938826
0;0.797905,0,-8.606438
0;0.8126731,0,-8.351434
0;0.9951572,0,-8.109221
0;1.062041,0,-7.69564
0;0.7377093,0,-7.539378
0;1.826954,0,-12.22415
0;2.035755,0,-11.9587
0;1.431256,0,-11.72303
0;2.006608,0,-11.43799
0;1.581988,0,-11.24958
0;1.710793,0,-10.84586
0;1.743188,0,-10.55403
0;1.704627,0,-10.31084
0;1.937983,0,-10.19411
0;1.626556,0,-9.782726
0;1.701615,0,-9.668707
0;2.038121,0,-9.109256
0;2.090088,0,-9.077461
0;1.48965,0,-8.778021
