0;-567.9692,-12.03,155.2215
0;-568.0164,-12.03,156.3057
0;-567.9178,-12.03,157.0798
0;-567.5035,-12.03,158.0151
0;-567.683,-12.03,158.6159
0;-567.1606,-12.03,160.2337
0;-567.7949,-12.03,160.6927
0;-567.1601,-12.03,161.9502
0;-566.879,-12.03,162.5739
0;-567.335,-12.03,164.1345
0;-567.128,-12.03,155.3157
0;-567.3466,-12.03,155.9457
0;-567.2488,-12.03,156.4789
0;-566.4014,-12.03,157.3611
0;-566.3864,-12.03,158.5131
0;-567.0722,-12.03,160.2586
0;-566.6022,-12.03,160.4702
0;-566.279,-12.03,162.25
0;-566.4153,-12.03,162.951
0;-566.0214,-12.03,163.6494
0;-565.8118,-12.03,155.1589
0;-565.8251,-12.03,155.6973
0;-565.9742,-12.03,157.203
0;-565.5309,-12.03,157.8928
0;-566.2235,-12.03,158.4088
0;-565.4878,-12.03,159.7367
0;-565.1036,-12.03,160.9871
0;-565.9438,-12.03,161.5318
0;-565.3626,-12.03,163.1224
0;-564.9865,-12.03,163.7294
0;-564.8975,-12.03,154.8825
0;-564.7939,-12.03,155.2663
0;-565.0245,-12.03,156.5462
0;-564.6479,-12.03,157.8152
0;-565.169,-12.03,159.0791
0;-564.9562,-12.03,159.3342
0;-564.1822,-12.03,160.6974
0;-564.7604,-12.03,161.472
0;-564.2402,-12.03,162.7787
0;-563.8134,-12.03,163.5668
0;-563.887,-12.03,154.5052
0;-563.9308,-12.03,155.5286
0;-564.2298,-12.03,156.2274
0;-563.8973,-12.03,157.9388
0;-563.6805,-12.03,158.9588
0;-563.4272,-12.03,159.4238
0;-563.7704,-12.03,160.5584
0;-563.6713,-12.03,161.5536
0;-563.2333,-12.03,162.2352
0;-562.8431,-12.03,163.2964
0;-562.8853,-12.03,154.3837
0;-562.9417,-12.03,155.8767
0;-562.6784,-12.03,156.6271
0;-563.2836,-12.03,157.7482
0;-562.6033,-12.03,158.5322
0;-562.5654,-12.03,159.3795
0;-562.8731,-12.03,160.4882
0;-562.2115,-12.03,161.7712
0;-561.9277,-12.03,162.4958
0;-562.2548,-12.03,163.351
0;-562.5428,-12.03,154.5922
0;-561.7766,-12.03,155.4815
0;-561.4968,-12.03,156.6704
0;-561.4473,-12.03,157.7037
0;-561.9167,-12.03,158.7468
0;-561.4652,-12.03,159.2696
0;-561.3965,-12.03,160.3386
0;-561.0031,-12.03,161.7542
0;-561.6116,-12.03,162.2388
0;-561.6954,-12.03,163.0051
0;-561.2238,-12.03,154.4631
0;-560.7686,-12.03,154.8154
0;-560.8089,-12.03,156.0388
0;-560.5772,-12.03,157.6186
0;-560.7142,-12.03,157.8366
0;-560.8782,-12.03,158.8929
0;-560.1147,-12.03,159.7804
0;-560.6039,-12.03,161.4464
0;-560.7155,-12.03,162.1199
0;-560.0869,-12.03,163.0386
0;-559.9802,-12.03,153.8317
0;-560.3021,-12.03,154.859
0;-559.8922,-12.03,155.9687
0;-559.6534,-12.03,156.8828
0;-559.813,-12.03,158.1185
0;-559.2823,-12.03,158.8849
0;-559.0948,-12.03,160.3574
0;-559.2989,-12.03,161.3961
0;-558.9101,-12.03,162.094
0;-558.7119,-12.03,163.481
0;-559.3932,-12.03,154.006
0;-559.0524,-12.03,155.4485
0;-558.9924,-12.03,156.0626
0;-558.6535,-12.03,156.6975
0;-558.4485,-12.03,158.2097
0;-558.2616,-12.03,159.1895
0;-558.5391,-12.03,160.4923
0;-558.8894,-12.03,161.4407
0;-558.053,-12.03,161.6315
0;-557.9094,-12.03,163.4626
